node_index,root_id,type,family,role,side
4016,720575940620786624,T4d,T4 Neuron,input,right
4017,720575940620787950,T5a,T5 Neuron,input,left
4018,720575940620788672,T5c,T5 Neuron,input,left
4019,720575940620792486,T5c,T5 Neuron,input,right
4020,720575940620793406,T4b,T4 Neuron,input,right
4021,720575940620796911,T4c,T4 Neuron,input,left
4022,720575940620800166,T4a,T4 Neuron,input,left
4023,720575940620804161,T5c,T5 Neuron,input,left
4024,720575940620804288,T4b,T4 Neuron,input,right
4025,720575940620805568,T5b,T5 Neuron,input,right
4026,720575940620805824,T5d,T5 Neuron,input,right
4027,720575940620806336,T5d,T5 Neuron,input,right
4028,720575940620806571,T4b,T4 Neuron,input,left
4029,720575940620815124,T5d,T5 Neuron,input,right
4030,720575940620816299,T5c,T5 Neuron,input,left
4031,720575940620824411,T4d,T4 Neuron,input,left
4032,720575940620824667,T5d,T5 Neuron,input,right
4033,720575940620826492,T5c,T5 Neuron,input,left
4034,720575940620829355,T4b,T4 Neuron,input,left
4035,720575940620831341,T4b,T4 Neuron,input,right
4036,720575940620832603,T5a,T5 Neuron,input,left
4037,720575940620833627,T5c,T5 Neuron,input,left
4038,720575940620833883,T5c,T5 Neuron,input,left
4039,720575940620837102,T4a,T4 Neuron,input,left
4040,720575940620837146,T4a,T4 Neuron,input,left
4041,720575940620837185,T4d,T4 Neuron,input,left
4042,720575940620840102,T5d,T5 Neuron,input,right
4043,720575940620842590,T5c,T5 Neuron,input,left
4044,720575940620843644,T4d,T4 Neuron,input,right
4045,720575940620843802,T5c,T5 Neuron,input,left
4046,720575940620853116,T4b,T4 Neuron,input,left
4047,720575940620853357,T4c,T4 Neuron,input,left
4048,720575940620855206,T4d,T4 Neuron,input,right
4049,720575940620855676,T4d,T4 Neuron,input,left
4050,720575940620857453,T4d,T4 Neuron,input,right
4051,720575940620859119,T4a,T4 Neuron,input,left
4052,720575940620860910,T5b,T5 Neuron,input,left
4053,720575940620862703,T4c,T4 Neuron,input,left
4054,720575940620864289,T4b,T4 Neuron,input,left
4055,720575940620864877,T5b,T5 Neuron,input,right
4056,720575940620865473,T4d,T4 Neuron,input,left
4057,720575940620866470,T4b,T4 Neuron,input,left
4058,720575940620866992,T5c,T5 Neuron,input,right
4059,720575940620869040,T5a,T5 Neuron,input,right
4060,720575940620876935,T5b,T5 Neuron,input,right
4061,720575940620878836,T4c,T4 Neuron,input,right
4062,720575940620880832,T4a,T4 Neuron,input,left
4063,720575940620881226,T5a,T5 Neuron,input,right
4064,720575940620885158,VST1,VS,processing,right
4065,720575940620885441,T4d,T4 Neuron,input,left
4066,720575940620886406,T5c,T5 Neuron,input,left
4067,720575940620887535,T4c,T4 Neuron,input,right
4068,720575940620889377,T5a,T5 Neuron,input,left
4069,720575940620889965,T5a,T5 Neuron,input,left
4070,720575940620890748,T4a,T4 Neuron,input,right
4071,720575940620891757,T4d,T4 Neuron,input,left
4072,720575940620892193,T5d,T5 Neuron,input,right
4073,720575940620894599,T5d,T5 Neuron,input,right
4074,720575940620894630,T4d,T4 Neuron,input,right
4075,720575940620894854,T4c,T4 Neuron,input,right
4076,720575940620894913,T4c,T4 Neuron,input,right
4077,720575940620901870,T4c,T4 Neuron,input,right
4078,720575940620903856,T4d,T4 Neuron,input,right
4079,720575940620904557,T5c,T5 Neuron,input,left
4080,720575940620908969,T4b,T4 Neuron,input,right
4081,720575940620909806,T5c,T5 Neuron,input,left
4082,720575940620910171,T5b,T5 Neuron,input,right
4083,720575940620910957,T5c,T5 Neuron,input,right
4084,720575940620913798,T4c,T4 Neuron,input,right
4085,720575940620914017,T4d,T4 Neuron,input,left
4086,720575940620915565,T4c,T4 Neuron,input,left
4087,720575940620920411,T5b,T5 Neuron,input,left
4088,720575940620921070,T4c,T4 Neuron,input,left
4089,720575940620921281,T5a,T5 Neuron,input,left
4090,720575940620921771,T4b,T4 Neuron,input,right
4091,720575940620922748,T4c,T4 Neuron,input,right
4092,720575940620922817,T4c,T4 Neuron,input,left
4093,720575940620927435,T5c,T5 Neuron,input,left
4094,720575940620928097,T5c,T5 Neuron,input,right
4095,720575940620928321,T5b,T5 Neuron,input,right
4096,720575940620928390,T5d,T5 Neuron,input,left
4097,720575940620929121,T5a,T5 Neuron,input,left
4098,720575940620931931,T4c,T4 Neuron,input,left
4099,720575940620932220,T4c,T4 Neuron,input,left
4100,720575940620932417,T5d,T5 Neuron,input,right
4101,720575940620935444,T4c,T4 Neuron,input,right
4102,720575940620937051,T5d,T5 Neuron,input,right
4103,720575940620940097,T5d,T5 Neuron,input,left
4104,720575940620940820,T4d,T4 Neuron,input,left
4105,720575940620944566,T5c,T5 Neuron,input,right
4106,720575940620946054,T4b,T4 Neuron,input,left
4107,720575940620947035,T4b,T4 Neuron,input,left
4108,720575940620947438,T5b,T5 Neuron,input,left
4109,720575940620948869,T5b,T5 Neuron,input,left
4110,720575940620951472,T5b,T5 Neuron,input,right
4111,720575940620952948,T5c,T5 Neuron,input,left
4112,720575940620953477,T4a,T4 Neuron,input,left
4113,720575940620953724,T4c,T4 Neuron,input,right
4114,720575940620953989,T4d,T4 Neuron,input,left
4115,720575940620954484,T4d,T4 Neuron,input,left
4116,720575940620955457,T5a,T5 Neuron,input,right
4117,720575940620957643,T4d,T4 Neuron,input,right
4118,720575940620958854,T4d,T4 Neuron,input,left
4119,720575940620958959,T4d,T4 Neuron,input,right
4120,720575940620960134,T4d,T4 Neuron,input,left
4121,720575940620960902,T4c,T4 Neuron,input,left
4122,720575940620961718,T4d,T4 Neuron,input,right
4123,720575940620961775,T4b,T4 Neuron,input,left
4124,720575940620961974,T5a,T5 Neuron,input,right
4125,720575940620963931,T4c,T4 Neuron,input,left
4126,720575940620964011,T4d,T4 Neuron,input,left
4127,720575940620967039,T5d,T5 Neuron,input,left
4128,720575940620968361,T4a,T4 Neuron,input,right
4129,720575940620968614,T5b,T5 Neuron,input,left
4130,720575940620969844,T4a,T4 Neuron,input,left
4131,720575940620970081,T5c,T5 Neuron,input,right
4132,720575940620971435,T4a,T4 Neuron,input,left
4133,720575940620971691,T5a,T5 Neuron,input,left
4134,720575940620977788,T4a,T4 Neuron,input,right
4135,720575940620980390,T4d,T4 Neuron,input,right
4136,720575940620981108,T4a,T4 Neuron,input,right
4137,720575940620986025,T4a,T4 Neuron,input,right
4138,720575940620988654,T4d,T4 Neuron,input,left
4139,720575940620990049,T5a,T5 Neuron,input,left
4140,720575940620990561,T5c,T5 Neuron,input,right
4141,720575940620991110,T4a,T4 Neuron,input,left
4142,720575940620991329,T5a,T5 Neuron,input,right
4143,720575940620992773,T4d,T4 Neuron,input,right
4144,720575940620992865,T4c,T4 Neuron,input,right
4145,720575940620994401,T4d,T4 Neuron,input,left
4146,720575940620994656,T5a,T5 Neuron,input,right
4147,720575940620995766,T5a,T5 Neuron,input,right
4148,720575940621002108,T4a,T4 Neuron,input,right
4149,720575940621002918,T5d,T5 Neuron,input,left
4150,720575940621004148,T4d,T4 Neuron,input,right
4151,720575940621005421,T5a,T5 Neuron,input,right
4152,720575940621009904,T5a,T5 Neuron,input,right
4153,720575940621010785,T5b,T5 Neuron,input,right
4154,720575940621011696,T5b,T5 Neuron,input,right
4155,720575940621016429,T5d,T5 Neuron,input,right
4156,720575940621017771,T5a,T5 Neuron,input,left
4157,720575940621021536,T5a,T5 Neuron,input,right
4158,720575940621022299,T4d,T4 Neuron,input,left
4159,720575940621023214,T5d,T5 Neuron,input,left
4160,720575940621023493,T5c,T5 Neuron,input,right
4161,720575940621023926,T5c,T5 Neuron,input,right
4162,720575940621024124,T4c,T4 Neuron,input,right
4163,720575940621026651,T5a,T5 Neuron,input,left
4164,720575940621029291,T5b,T5 Neuron,input,left
4165,720575940621033837,T5a,T5 Neuron,input,left
4166,720575940621034945,T4c,T4 Neuron,input,left
4167,720575940621038677,T4a,T4 Neuron,input,right
4168,720575940621041005,T4d,T4 Neuron,input,right
4169,720575940621042452,T4c,T4 Neuron,input,left
4170,720575940621044084,T4c,T4 Neuron,input,right
4171,720575940621044340,T4b,T4 Neuron,input,right
4172,720575940621048240,T4a,T4 Neuron,input,right
4173,720575940621050608,T5c,T5 Neuron,input,right
4174,720575940621057217,T4d,T4 Neuron,input,left
4175,720575940621060278,T4d,T4 Neuron,input,right
4176,720575940621060724,T4a,T4 Neuron,input,left
4177,720575940621063489,T5c,T5 Neuron,input,left
4178,720575940621063540,T5d,T5 Neuron,input,left
4179,720575940621066177,T5c,T5 Neuron,input,right
4180,720575940621068404,T5d,T5 Neuron,input,left
4181,720575940621072576,T4c,T4 Neuron,input,left
4182,720575940621072832,T5c,T5 Neuron,input,left
4183,720575940621073249,T5a,T5 Neuron,input,left
4184,720575940621079393,T5c,T5 Neuron,input,left
4185,720575940621083995,T5c,T5 Neuron,input,right
4186,720575940621084070,T5b,T5 Neuron,input,left
4187,720575940621085990,T5a,T5 Neuron,input,left
4188,720575940621086299,T4c,T4 Neuron,input,right
4189,720575940621088391,T5d,T5 Neuron,input,left
4190,720575940621090401,T4b,T4 Neuron,input,left
4191,720575940621091425,T5d,T5 Neuron,input,left
4192,720575940621092212,T5b,T5 Neuron,input,right
4193,720575940621092955,T5d,T5 Neuron,input,left
4194,720575940621094241,T4d,T4 Neuron,input,left
4195,720575940621094895,T5a,T5 Neuron,input,right
4196,720575940621096801,T5d,T5 Neuron,input,left
4197,720575940621105729,T4c,T4 Neuron,input,left
4198,720575940621106368,T5a,T5 Neuron,input,right
4199,720575940621107136,T5b,T5 Neuron,input,right
4200,720575940621109670,T5a,T5 Neuron,input,left
4201,720575940621111381,T4c,T4 Neuron,input,right
4202,720575940621111472,T5c,T5 Neuron,input,right
4203,720575940621114188,T4d,T4 Neuron,input,right
4204,720575940621121462,T5a,T5 Neuron,input,right
4205,720575940621121883,T5b,T5 Neuron,input,left
4206,720575940621124980,T4c,T4 Neuron,input,right
4207,720575940621127851,T5a,T5 Neuron,input,right
4208,720575940621127956,T4c,T4 Neuron,input,left
4209,720575940621129025,T5a,T5 Neuron,input,left
4210,720575940621129569,T4b,T4 Neuron,input,right
4211,720575940621130356,T4d,T4 Neuron,input,right
4212,720575940621130593,T4a,T4 Neuron,input,right
4213,720575940621130817,T4d,T4 Neuron,input,left
4214,720575940621130849,T4c,T4 Neuron,input,right
4215,720575940621131435,T4c,T4 Neuron,input,left
4216,720575940621132108,T5d,T5 Neuron,input,right
4217,720575940621132246,T5d,T5 Neuron,input,right
4218,720575940621136111,T5a,T5 Neuron,input,left
4219,720575940621140161,T4c,T4 Neuron,input,left
4220,720575940621148838,T4b,T4 Neuron,input,left
4221,720575940621149094,T4a,T4 Neuron,input,left
4222,720575940621149505,T5b,T5 Neuron,input,left
4223,720575940621150273,T4a,T4 Neuron,input,left
4224,720575940621150561,T4a,T4 Neuron,input,right
4225,720575940621151002,T5a,T5 Neuron,input,left
4226,720575940621151809,T5b,T5 Neuron,input,right
4227,720575940621161640,T5c,T5 Neuron,input,right
4228,720575940621163841,T5b,T5 Neuron,input,left
4229,720575940621163892,T5a,T5 Neuron,input,right
4230,720575940621169228,T5d,T5 Neuron,input,right
4231,720575940621169392,T4a,T4 Neuron,input,right
4232,720575940621172033,T5a,T5 Neuron,input,right
4233,720575940621178806,T5b,T5 Neuron,input,right
4234,720575940621180912,T4c,T4 Neuron,input,right
4235,720575940621180993,T4c,T4 Neuron,input,left
4236,720575940621181678,T4a,T4 Neuron,input,right
4237,720575940621183073,T5d,T5 Neuron,input,right
4238,720575940621183142,T4c,T4 Neuron,input,left
4239,720575940621183508,T5a,T5 Neuron,input,right
4240,720575940621185151,T5c,T5 Neuron,input,right
4241,720575940621188161,T4b,T4 Neuron,input,right
4242,720575940621193236,T5c,T5 Neuron,input,left
4243,720575940621193910,T5d,T5 Neuron,input,right
4244,720575940621194501,T4d,T4 Neuron,input,right
4245,720575940621194561,T5c,T5 Neuron,input,right
4246,720575940621201078,T4c,T4 Neuron,input,right
4247,720575940621204115,T5d,T5 Neuron,input,left
4248,720575940621209253,T4c,T4 Neuron,input,left
4249,720575940621210795,T4d,T4 Neuron,input,right
4250,720575940621211489,T5c,T5 Neuron,input,left
4251,720575940621217627,T4d,T4 Neuron,input,left
4252,720575940621220590,T4d,T4 Neuron,input,left
4253,720575940621225069,T5b,T5 Neuron,input,right
4254,720575940621229552,T4c,T4 Neuron,input,right
4255,720575940621231269,T4d,T4 Neuron,input,right
4256,720575940621234927,T4b,T4 Neuron,input,right
4257,720575940621236556,T5a,T5 Neuron,input,right
4258,720575940621236918,T4d,T4 Neuron,input,right
4259,720575940621237686,T4c,T4 Neuron,input,right
4260,720575940621238767,T4a,T4 Neuron,input,right
4261,720575940621243073,T5d,T5 Neuron,input,left
4262,720575940621243672,T4a,T4 Neuron,input,right
4263,720575940621244781,T4c,T4 Neuron,input,left
4264,720575940621248500,T5d,T5 Neuron,input,right
4265,720575940621248884,T4c,T4 Neuron,input,left
4266,720575940621250403,T4b,T4 Neuron,input,right
4267,720575940621261744,T5a,T5 Neuron,input,right
4268,720575940621262256,T4b,T4 Neuron,input,left
4269,720575940621264816,T5a,T5 Neuron,input,left
4270,720575940621266017,T5c,T5 Neuron,input,left
4271,720575940621267376,T5a,T5 Neuron,input,left
4272,720575940621271974,T4d,T4 Neuron,input,right
4273,720575940621272230,T4d,T4 Neuron,input,right
4274,720575940621274032,T5d,T5 Neuron,input,left
4275,720575940621275775,T4a,T4 Neuron,input,right
4276,720575940621289221,T4b,T4 Neuron,input,right
4277,720575940621291440,T5a,T5 Neuron,input,right
4278,720575940621295296,T4b,T4 Neuron,input,left
4279,720575940621298854,T4c,T4 Neuron,input,left
4280,720575940621298949,T5a,T5 Neuron,input,right
4281,720575940621299366,T4b,T4 Neuron,input,left
4282,720575940621299677,T4d,T4 Neuron,input,right
4283,720575940621302652,T5d,T5 Neuron,input,left
4284,720575940621303137,T5a,T5 Neuron,input,left
4285,720575940621305953,T4c,T4 Neuron,input,left
4286,720575940621306032,T5d,T5 Neuron,input,right
4287,720575940621307073,T4b,T4 Neuron,input,left
4288,720575940621307887,T5a,T5 Neuron,input,right
4289,720575940621311197,T5b,T5 Neuron,input,left
4290,720575940621311965,T5b,T5 Neuron,input,left
4291,720575940621314480,T5a,T5 Neuron,input,left
4292,720575940621317814,T4d,T4 Neuron,input,right
4293,720575940621321057,T5b,T5 Neuron,input,right
4294,720575940621325594,T5a,T5 Neuron,input,right
4295,720575940621331777,T5a,T5 Neuron,input,left
4296,720575940621332596,T5b,T5 Neuron,input,left
4297,720575940621336941,T4a,T4 Neuron,input,left
4298,720575940621337053,T5b,T5 Neuron,input,left
4299,720575940621338278,T4d,T4 Neuron,input,left
4300,720575940621339574,T4d,T4 Neuron,input,right
4301,720575940621340070,T4c,T4 Neuron,input,left
4302,720575940621342902,T5b,T5 Neuron,input,right
4303,720575940621344169,T4d,T4 Neuron,input,right
4304,720575940621347750,T4b,T4 Neuron,input,left
4305,720575940621347964,T4d,T4 Neuron,input,right
4306,720575940621348272,T5b,T5 Neuron,input,left
4307,720575940621350253,T4c,T4 Neuron,input,left
4308,720575940621351151,T4d,T4 Neuron,input,right
4309,720575940621353392,T4a,T4 Neuron,input,right
4310,720575940621354991,T4b,T4 Neuron,input,right
4311,720575940621357552,T5a,T5 Neuron,input,right
4312,720575940621362926,T5a,T5 Neuron,input,left
4313,720575940621365313,T5c,T5 Neuron,input,right
4314,720575940621367216,T5c,T5 Neuron,input,left
4315,720575940621367832,T4c,T4 Neuron,input,left
4316,720575940621368155,T5d,T5 Neuron,input,left
4317,720575940621368496,T5d,T5 Neuron,input,left
4318,720575940621377029,T4b,T4 Neuron,input,right
4319,720575940621377757,T4d,T4 Neuron,input,left
4320,720575940621378725,T5d,T5 Neuron,input,right
4321,720575940621380566,T4d,T4 Neuron,input,right
4322,720575940621380890,T4d,T4 Neuron,input,right
4323,720575940621381441,T5a,T5 Neuron,input,left
4324,720575940621381723,T4d,T4 Neuron,input,left
4325,720575940621383617,T5c,T5 Neuron,input,right
4326,720575940621386516,T5c,T5 Neuron,input,left
4327,720575940621386593,T5c,T5 Neuron,input,left
4328,720575940621387246,T4a,T4 Neuron,input,left
4329,720575940621388982,T5a,T5 Neuron,input,left
4330,720575940621390975,T5b,T5 Neuron,input,right
4331,720575940621393830,T5c,T5 Neuron,input,left
4332,720575940621397697,T5c,T5 Neuron,input,right
4333,720575940621398399,T4b,T4 Neuron,input,right
4334,720575940621399284,T5b,T5 Neuron,input,right
4335,720575940621404144,T5a,T5 Neuron,input,right
4336,720575940621404440,T4a,T4 Neuron,input,left
4337,720575940621405534,T5c,T5 Neuron,input,right
4338,720575940621412518,T4d,T4 Neuron,input,left
4339,720575940621412852,T5d,T5 Neuron,input,right
4340,720575940621413729,T5c,T5 Neuron,input,left
4341,720575940621422774,T4a,T4 Neuron,input,right
4342,720575940621423707,T5b,T5 Neuron,input,left
4343,720575940621425134,T4a,T4 Neuron,input,left
4344,720575940621426559,T5d,T5 Neuron,input,right
4345,720575940621427297,T4b,T4 Neuron,input,left
4346,720575940621428724,T5c,T5 Neuron,input,right
4347,720575940621429492,T4c,T4 Neuron,input,right
4348,720575940621430955,T4b,T4 Neuron,input,left
4349,720575940621431028,T5a,T5 Neuron,input,right
4350,720575940621431661,T5a,T5 Neuron,input,left
4351,720575940621433326,T4b,T4 Neuron,input,left
4352,720575940621434333,T4a,T4 Neuron,input,right
4353,720575940621437567,T4c,T4 Neuron,input,left
4354,720575940621438964,T5a,T5 Neuron,input,right
4355,720575940621439216,T5c,T5 Neuron,input,left
4356,720575940621439615,T5c,T5 Neuron,input,right
4357,720575940621445723,T5a,T5 Neuron,input,right
4358,720575940621446772,T5d,T5 Neuron,input,right
4359,720575940621447406,T5d,T5 Neuron,input,left
4360,720575940621449686,T4b,T4 Neuron,input,right
4361,720575940621454256,T5d,T5 Neuron,input,right
4362,720575940621454719,T4c,T4 Neuron,input,right
4363,720575940621460872,T5b,T5 Neuron,input,right
4364,720575940621462637,T4b,T4 Neuron,input,left
4365,720575940621466236,T5d,T5 Neuron,input,right
4366,720575940621468070,T5b,T5 Neuron,input,left
4367,720575940621468352,T4c,T4 Neuron,input,right
4368,720575940621469052,T5a,T5 Neuron,input,right
4369,720575940621472432,T5b,T5 Neuron,input,left
4370,720575940621473456,T5a,T5 Neuron,input,left
4371,720575940621474486,T5d,T5 Neuron,input,left
4372,720575940621474736,T4d,T4 Neuron,input,left
4373,720575940621475293,T4c,T4 Neuron,input,right
4374,720575940621477458,T4c,T4 Neuron,input,right
4375,720575940621478738,T4d,T4 Neuron,input,right
4376,720575940621478765,T4d,T4 Neuron,input,left
4377,720575940621480575,T4d,T4 Neuron,input,right
4378,720575940621482678,T5a,T5 Neuron,input,left
4379,720575940621485300,T5d,T5 Neuron,input,right
4380,720575940621488566,T4b,T4 Neuron,input,right
4381,720575940621488922,T4a,T4 Neuron,input,right
4382,720575940621489761,T4b,T4 Neuron,input,left
4383,720575940621489846,T5c,T5 Neuron,input,left
4384,720575940621492077,T4c,T4 Neuron,input,left
4385,720575940621494256,T4d,T4 Neuron,input,right
4386,720575940621496609,T4a,T4 Neuron,input,right
